,trial,block,s1,s2,connected,response,accuracy,rt,counter,id,condition
8716,16,1,./static/experiments/de1b/materials/stim_files/15.png,./static/experiments/de1b/materials/stim_files/9.png,2,respB,,549,,132,3
8717,17,1,./static/experiments/de1b/materials/stim_files/3.png,./static/experiments/de1b/materials/stim_files/16.png,2,respB,,455,,132,3
8718,18,1,./static/experiments/de1b/materials/stim_files/10.png,./static/experiments/de1b/materials/stim_files/15.png,2,respB,,569,,132,3
8719,19,1,./static/experiments/de1b/materials/stim_files/16.png,./static/experiments/de1b/materials/stim_files/12.png,2,respB,,578,,132,3
8720,20,1,./static/experiments/de1b/materials/stim_files/10.png,./static/experiments/de1b/materials/stim_files/13.png,2,respB,,486,,132,3
8721,21,1,./static/experiments/de1b/materials/stim_files/9.png,./static/experiments/de1b/materials/stim_files/13.png,2,respB,,446,,132,3
8722,22,1,./static/experiments/de1b/materials/stim_files/4.png,./static/experiments/de1b/materials/stim_files/16.png,2,respB,,443,,132,3
8723,23,1,./static/experiments/de1b/materials/stim_files/2.png,./static/experiments/de1b/materials/stim_files/16.png,2,respB,,366,,132,3
8724,24,1,./static/experiments/de1b/materials/stim_files/13.png,./static/experiments/de1b/materials/stim_files/6.png,2,respB,,477,,132,3
8725,25,1,./static/experiments/de1b/materials/stim_files/10.png,./static/experiments/de1b/materials/stim_files/15.png,2,respB,,571,,132,3
8726,26,1,./static/experiments/de1b/materials/stim_files/6.png,./static/experiments/de1b/materials/stim_files/15.png,2,respB,,497,,132,3
8727,27,1,./static/experiments/de1b/materials/stim_files/15.png,./static/experiments/de1b/materials/stim_files/4.png,2,respB,,586,,132,3
8728,28,1,./static/experiments/de1b/materials/stim_files/16.png,./static/experiments/de1b/materials/stim_files/10.png,2,respB,,520,,132,3
8729,29,1,./static/experiments/de1b/materials/stim_files/14.png,./static/experiments/de1b/materials/stim_files/16.png,2,respB,,482,,132,3
8730,0,2,./static/experiments/de1b/materials/stim_files/15.png,./static/experiments/de1b/materials/stim_files/15.png,2,respB,,426,,132,3
8731,1,2,./static/experiments/de1b/materials/stim_files/2.png,./static/experiments/de1b/materials/stim_files/16.png,2,respB,,474,,132,3
8732,2,2,./static/experiments/de1b/materials/stim_files/15.png,./static/experiments/de1b/materials/stim_files/8.png,2,respB,,472,,132,3
8733,3,2,./static/experiments/de1b/materials/stim_files/12.png,./static/experiments/de1b/materials/stim_files/16.png,2,respB,,293,,132,3
8734,4,2,./static/experiments/de1b/materials/stim_files/10.png,./static/experiments/de1b/materials/stim_files/13.png,2,respB,,398,,132,3
8735,5,2,./static/experiments/de1b/materials/stim_files/4.png,./static/experiments/de1b/materials/stim_files/16.png,2,respB,,366,,132,3
8736,6,2,./static/experiments/de1b/materials/stim_files/16.png,./static/experiments/de1b/materials/stim_files/3.png,2,respB,,315,,132,3
8737,7,2,./static/experiments/de1b/materials/stim_files/16.png,./static/experiments/de1b/materials/stim_files/5.png,2,respB,,250,,132,3
8738,8,2,./static/experiments/de1b/materials/stim_files/4.png,./static/experiments/de1b/materials/stim_files/16.png,2,respB,,306,,132,3
8739,9,2,./static/experiments/de1b/materials/stim_files/7.png,./static/experiments/de1b/materials/stim_files/15.png,2,respB,,283,,132,3
8740,10,2,./static/experiments/de1b/materials/stim_files/15.png,./static/experiments/de1b/materials/stim_files/10.png,2,respB,,258,,132,3
8741,11,2,./static/experiments/de1b/materials/stim_files/10.png,./static/experiments/de1b/materials/stim_files/15.png,2,respB,,1408,,132,3
8742,12,2,./static/experiments/de1b/materials/stim_files/15.png,./static/experiments/de1b/materials/stim_files/9.png,2,respB,,349,,132,3
8743,13,2,./static/experiments/de1b/materials/stim_files/16.png,./static/experiments/de1b/materials/stim_files/14.png,2,respB,,731,,132,3
8744,14,2,./static/experiments/de1b/materials/stim_files/16.png,./static/experiments/de1b/materials/stim_files/14.png,2,respB,,1303,,132,3
8745,15,2,./static/experiments/de1b/materials/stim_files/6.png,./static/experiments/de1b/materials/stim_files/15.png,2,respB,,813,,132,3
8746,16,2,./static/experiments/de1b/materials/stim_files/14.png,./static/experiments/de1b/materials/stim_files/14.png,2,respA,,742,,132,3
8747,17,2,./static/experiments/de1b/materials/stim_files/13.png,./static/experiments/de1b/materials/stim_files/9.png,2,respB,,801,,132,3
8748,18,2,./static/experiments/de1b/materials/stim_files/14.png,./static/experiments/de1b/materials/stim_files/13.png,2,respB,,358,,132,3
8749,19,2,./static/experiments/de1b/materials/stim_files/10.png,./static/experiments/de1b/materials/stim_files/9.png,2,respB,,577,,132,3
8750,20,2,./static/experiments/de1b/materials/stim_files/16.png,./static/experiments/de1b/materials/stim_files/7.png,2,respB,,546,,132,3
8751,21,2,./static/experiments/de1b/materials/stim_files/16.png,./static/experiments/de1b/materials/stim_files/2.png,2,respB,,469,,132,3
8752,22,2,./static/experiments/de1b/materials/stim_files/7.png,./static/experiments/de1b/materials/stim_files/15.png,2,respB,,442,,132,3
8753,23,2,./static/experiments/de1b/materials/stim_files/6.png,./static/experiments/de1b/materials/stim_files/16.png,2,respB,,362,,132,3
