id,phase,condition,block,trial,stim_id,category,response,isCorrect,rt,_,__
id-25,classification_train,3,4,79,i-8,Versicolor,Setosa,False,1.8846907145343719,na,na
id-25,classification_test_gen,3,0,0,i-9,Versicolor,Setosa,gen,2.4886503964662547,na,na
id-25,classification_test_gen,3,0,1,i-0,Setosa,Versicolor,gen,3.6405679634772237,na,na
id-25,classification_test_gen,3,0,2,g-12,gen,Versicolor,gen,4.820051407907158,na,na
id-25,classification_test_gen,3,0,3,g-7,gen,Setosa,gen,9.403730318881573,na,na
id-25,classification_test_gen,3,0,4,i-7,Setosa,Versicolor,gen,4.189905401319265,na,na
id-25,classification_test_gen,3,0,5,g-3,gen,Setosa,gen,5.32451351499185,na,na
id-25,classification_test_gen,3,0,6,g-11,gen,Versicolor,gen,1.8097671745345,na,na
id-25,classification_test_gen,3,0,7,i-12,Versicolor,Setosa,gen,1.1856488860212266,na,na
id-25,classification_test_gen,3,0,8,i-15,Versicolor,Versicolor,gen,0.8525677146390079,na,na
id-25,classification_test_gen,3,0,9,i-4,Setosa,Versicolor,gen,0.16972891660407186,na,na
id-25,classification_test_gen,3,0,10,g-13,gen,Versicolor,gen,7.761872191447765,na,na
id-25,classification_test_gen,3,0,11,i-1,Setosa,Setosa,gen,2.719446417875588,na,na
id-25,classification_test_gen,3,0,12,i-11,Versicolor,Setosa,gen,4.939340768381953,na,na
id-25,classification_test_gen,3,0,13,i-8,Versicolor,Setosa,gen,10.170175193343313,na,na
id-25,classification_test_gen,3,0,14,g-1,gen,Versicolor,gen,1.3053017565980554,na,na
id-25,classification_test_gen,3,0,15,g-4,gen,Setosa,gen,2.9663971345871687,na,na
id-25,classification_test_gen,3,0,16,g-9,gen,Setosa,gen,1.116771935019642,na,na
id-25,classification_test_gen,3,0,17,i-14,Versicolor,Versicolor,gen,0.6059881225228311,na,na
id-25,classification_test_gen,3,0,18,g-10,gen,Versicolor,gen,0.8967464822344482,na,na
id-25,classification_test_gen,3,0,19,i-10,Versicolor,Setosa,gen,9.981937040574847,na,na
id-25,classification_test_gen,3,0,20,i-3,Setosa,Setosa,gen,1.9624432139098644,na,na
id-25,classification_test_gen,3,0,21,i-6,Setosa,Setosa,gen,8.118321323301643,na,na
id-25,classification_test_gen,3,0,22,g-6,gen,Setosa,gen,1.3447433011606336,na,na
id-25,classification_test_gen,3,0,23,g-2,gen,Setosa,gen,4.184073011856526,na,na
id-25,classification_test_gen,3,0,24,i-2,Setosa,Versicolor,gen,1.0130572421476245,na,na
id-25,classification_test_gen,3,0,25,g-0,gen,Versicolor,gen,1.7302375133149326,na,na
id-25,classification_test_gen,3,0,26,g-8,gen,Setosa,gen,0.5677450369112194,na,na
id-25,classification_test_gen,3,0,27,i-5,Setosa,Setosa,gen,24.872260511852797,na,na
id-25,classification_test_gen,3,0,28,i-13,Versicolor,Versicolor,gen,10.117682035081087,na,na
id-25,classification_test_gen,3,0,29,g-5,gen,Versicolor,gen,8.900466670282185,na,na
id-44,classification_train,2,0,0,i-8,Versicolor,Setosa,False,0.35589815909042954,na,na
id-44,classification_train,2,0,1,i-3,Setosa,Versicolor,False,1.393334011081606,na,na
id-44,classification_train,2,0,2,i-12,Versicolor,Setosa,False,1.1410634634085,na,na
id-44,classification_train,2,0,3,i-6,Setosa,Setosa,True,0.06260033417493105,na,na
id-44,classification_train,2,0,4,i-7,Setosa,Versicolor,False,2.8093253262341022,na,na
id-44,classification_train,2,0,5,i-11,Versicolor,Versicolor,True,0.6961126322858036,na,na
id-44,classification_train,2,0,6,i-0,Setosa,Versicolor,False,3.709690064191818,na,na
id-44,classification_train,2,0,7,i-15,Versicolor,Versicolor,True,0.13318007113412025,na,na
id-44,classification_train,2,0,8,i-4,Setosa,Setosa,True,0.7495387396775186,na,na
id-44,classification_train,2,0,9,i-14,Versicolor,Versicolor,True,0.25836219964548945,na,na
id-44,classification_train,2,0,10,i-5,Setosa,Setosa,True,1.477829861920327,na,na
id-44,classification_train,2,0,11,i-13,Versicolor,Versicolor,True,0.4790875897742808,na,na
id-44,classification_train,2,0,12,i-2,Setosa,Setosa,True,0.00017877668142318726,na,na
id-44,classification_train,2,0,13,i-9,Versicolor,Versicolor,True,0.605830704793334,na,na
id-44,classification_train,2,0,14,i-10,Versicolor,Versicolor,True,0.20344264432787892,na,na
id-44,classification_train,2,0,15,i-1,Setosa,Setosa,True,0.057339000981301076,na,na
id-44,classification_train,2,1,16,i-7,Setosa,Setosa,True,0.7740821386687458,na,na
id-44,classification_train,2,1,17,i-0,Setosa,Setosa,True,1.3947910415008664,na,na
id-44,classification_train,2,1,18,i-13,Versicolor,Versicolor,True,0.06412986852228643,na,na
id-44,classification_train,2,1,19,i-14,Versicolor,Versicolor,True,0.4905299642123282,na,na
id-44,classification_train,2,1,20,i-3,Setosa,Setosa,True,1.2127963099628687,na,na
id-44,classification_train,2,1,21,i-9,Versicolor,Versicolor,True,2.4179436238482594,na,na
id-44,classification_train,2,1,22,i-4,Setosa,Setosa,True,0.0001804321072995663,na,na
id-44,classification_train,2,1,23,i-2,Setosa,Setosa,True,0.8574440814554691,na,na
id-44,classification_train,2,1,24,i-12,Versicolor,Versicolor,True,0.5406596269458532,na,na
id-44,classification_train,2,1,25,i-6,Setosa,Setosa,True,0.00017976993694901464,na,na
id-44,classification_train,2,1,26,i-15,Versicolor,Versicolor,True,1.180267880205065,na,na
id-44,classification_test_gen,2,0,0,i-3,Setosa,Setosa,gen,1.5692000105045736,na,na
id-44,classification_test_gen,2,0,1,g-10,gen,Setosa,gen,0.017650562338531017,na,na
id-44,classification_test_gen,2,0,2,i-10,Versicolor,Versicolor,gen,1.5008791512809694,na,na
id-44,classification_test_gen,2,0,3,g-8,gen,Setosa,gen,3.097904769703746,na,na
id-44,classification_test_gen,2,0,4,g-0,gen,Setosa,gen,3.1803284659981728,na,na
id-44,classification_test_gen,2,0,5,g-1,gen,Setosa,gen,2.487726479303092,na,na
id-44,classification_test_gen,2,0,6,i-1,Setosa,Setosa,gen,0.00017712125554680824,na,na
id-44,classification_test_gen,2,0,7,g-9,gen,Setosa,gen,0.08375558303669095,na,na
id-44,classification_test_gen,2,0,8,i-4,Setosa,Setosa,gen,0.00017943885177373886,na,na
id-44,classification_test_gen,2,0,9,i-9,Versicolor,Versicolor,gen,0.5469939517788589,na,na
id-44,classification_test_gen,2,0,10,g-12,gen,Versicolor,gen,0.6434529474936426,na,na
id-44,classification_test_gen,2,0,11,g-11,gen,Setosa,gen,1.0014692801050842,na,na
id-44,classification_test_gen,2,0,12,g-6,gen,Setosa,gen,1.9081041156314316,na,na
id-44,classification_test_gen,2,0,13,g-4,gen,Setosa,gen,1.3403680878691375,na,na
id-44,classification_test_gen,2,0,14,i-11,Versicolor,Versicolor,gen,0.18725639581680295,na,na
id-44,classification_test_gen,2,0,15,g-7,gen,Versicolor,gen,2.3010914982296526,na,na
id-44,classification_test_gen,2,0,16,i-6,Setosa,Setosa,gen,0.20430507650598884,na,na
id-44,classification_test_gen,2,0,17,g-5,gen,Versicolor,gen,4.71349072502926,na,na
id-44,classification_test_gen,2,0,18,i-8,Versicolor,Versicolor,gen,3.126387878321111,na,na
id-44,classification_test_gen,2,0,19,g-13,gen,Setosa,gen,1.023757774848491,na,na
id-44,classification_test_gen,2,0,20,i-7,Setosa,Setosa,gen,2.0776619445532556,na,na
id-44,classification_test_gen,2,0,21,g-3,gen,Versicolor,gen,2.8316561980172987,na,na
id-44,classification_test_gen,2,0,22,g-2,gen,Versicolor,gen,0.7901008664630353,na,na
id-44,classification_test_gen,2,0,23,i-0,Setosa,Setosa,gen,0.08442599605768919,na,na
id-44,classification_test_gen,2,0,24,i-13,Versicolor,Versicolor,gen,0.0002698204480111599,na,na
id-44,classification_test_gen,2,0,25,i-2,Setosa,Setosa,gen,0.009911184199154377,na,na
id-44,classification_test_gen,2,0,26,i-12,Versicolor,Versicolor,gen,1.93198273004964,na,na
id-44,classification_test_gen,2,0,27,i-5,Setosa,Setosa,gen,0.016303446609526873,na,na
id-44,classification_test_gen,2,0,28,i-14,Versicolor,Versicolor,gen,0.0002512806095182896,na,na
id-44,classification_test_gen,2,0,29,i-15,Versicolor,Versicolor,gen,0.0002529360353946686,na,na
id-54,classification_train,2,0,0,i-12,Versicolor,Setosa,False,6.34224822325632,na,na
id-54,classification_train,2,0,1,i-9,Versicolor,Setosa,False,2.2818183717317884,na,na
id-54,classification_train,2,0,2,i-10,Versicolor,Versicolor,True,2.432282181456685,na,na
id-54,classification_train,2,0,3,i-3,Setosa,Setosa,True,0.5845542843453586,na,na
id-54,classification_train,2,0,4,i-8,Versicolor,Versicolor,True,0.4362695645540953,na,na
id-54,classification_train,2,0,5,i-11,Versicolor,Versicolor,True,0.4689347255043685,na,na
id-54,classification_train,2,0,6,i-0,Setosa,Setosa,True,2.2011940297670662,na,na
id-54,classification_train,2,0,7,i-13,Versicolor,Versicolor,True,0.7140959175303578,na,na
id-54,classification_train,2,0,8,i-4,Setosa,Setosa,True,2.408748870715499,na,na
id-54,classification_train,2,0,9,i-15,Versicolor,Versicolor,True,0.4192069796845317,na,na
id-54,classification_train,2,0,10,i-14,Versicolor,Versicolor,True,1.3478806847706435,na,na
id-54,classification_train,2,0,11,i-2,Setosa,Setosa,True,0.16344697447493672,na,na
id-54,classification_train,2,0,12,i-5,Setosa,Versicolor,False,3.24950943980366,na,na
id-54,classification_train,2,0,13,i-7,Setosa,Versicolor,False,0.13818582007661462,na,na
id-54,classification_train,2,0,14,i-6,Setosa,Versicolor,False,2.967278226744384,na,na
id-54,classification_train,2,0,15,i-1,Setosa,Setosa,True,0.3288018945604563,na,na
id-54,classification_train,2,1,16,i-12,Versicolor,Versicolor,True,2.8148170835338533,na,na
id-54,classification_train,2,1,17,i-3,Setosa,Setosa,True,2.0518661146052177,na,na
id-54,classification_train,2,1,18,i-13,Versicolor,Versicolor,True,2.388741103932261,na,na
id-54,classification_train,2,1,19,i-4,Setosa,Setosa,True,2.199018912855536,na,na
id-54,classification_train,2,1,20,i-2,Setosa,Setosa,True,0.1490441900677979,na,na
id-54,classification_train,2,1,21,i-14,Versicolor,Versicolor,True,0.09504169318825006,na,na
id-54,classification_train,2,1,22,i-1,Setosa,Setosa,True,0.004180396441370249,na,na
id-54,classification_train,2,1,23,i-6,Setosa,Setosa,True,0.6609257259406149,na,na
id-54,classification_train,2,1,24,i-5,Setosa,Setosa,True,0.010526970960199831,na,na
id-54,classification_train,2,1,25,i-15,Versicolor,Versicolor,True,0.013299334794282913,na,na
id-54,classification_train,2,1,26,i-9,Versicolor,Versicolor,True,0.22457571141421795,na,na
id-54,classification_test_gen,2,0,0,i-1,Setosa,Setosa,gen,2.0550950216129418,na,na
id-54,classification_test_gen,2,0,1,g-1,gen,Setosa,gen,0.31239879643544555,na,na
id-54,classification_test_gen,2,0,2,g-10,gen,Setosa,gen,3.3558418778702617,na,na
id-54,classification_test_gen,2,0,3,g-11,gen,Setosa,gen,3.467789561022073,na,na
id-54,classification_test_gen,2,0,4,i-15,Versicolor,Versicolor,gen,0.04667066363617778,na,na
id-54,classification_test_gen,2,0,5,i-5,Setosa,Setosa,gen,0.2214222881011665,na,na
id-54,classification_test_gen,2,0,6,i-3,Setosa,Setosa,gen,0.377713889349252,na,na
id-54,classification_test_gen,2,0,7,g-9,gen,Versicolor,gen,3.550932668615133,na,na
id-54,classification_test_gen,2,0,8,g-12,gen,Setosa,gen,2.779943698551506,na,na
id-54,classification_test_gen,2,0,9,g-13,gen,Setosa,gen,1.3812347981147468,na,na
id-54,classification_test_gen,2,0,10,g-0,gen,Setosa,gen,0.4860029392875731,na,na
id-54,classification_test_gen,2,0,11,g-6,gen,Versicolor,gen,1.418735538609326,na,na
id-54,classification_test_gen,2,0,12,i-11,Versicolor,Versicolor,gen,0.6515743779018521,na,na
id-54,classification_test_gen,2,0,13,i-7,Setosa,Setosa,gen,0.43743028957396746,na,na
id-54,classification_test_gen,2,0,14,i-6,Setosa,Setosa,gen,0.5686458027921617,na,na
id-54,classification_test_gen,2,0,15,i-8,Versicolor,Versicolor,gen,0.5674211820587516,na,na
id-54,classification_test_gen,2,0,16,g-3,gen,Versicolor,gen,0.8158427318558097,na,na
id-54,classification_test_gen,2,0,17,i-12,Versicolor,Versicolor,gen,0.2334112557582557,na,na
id-54,classification_test_gen,2,0,18,i-14,Versicolor,Versicolor,gen,0.4593397113494575,na,na
id-54,classification_test_gen,2,0,19,i-2,Setosa,Setosa,gen,0.26643860479816794,na,na
id-54,classification_test_gen,2,0,20,i-4,Setosa,Setosa,gen,0.31323043955489993,na,na
id-54,classification_test_gen,2,0,21,g-8,gen,Versicolor,gen,0.5957036637701094,na,na
id-54,classification_test_gen,2,0,22,i-0,Setosa,Setosa,gen,0.10795102966949344,na,na
id-54,classification_test_gen,2,0,23,g-7,gen,Versicolor,gen,1.163665148895234,na,na
id-54,classification_test_gen,2,0,24,i-10,Versicolor,Versicolor,gen,0.1779924500733614,na,na
id-54,classification_test_gen,2,0,25,i-13,Versicolor,Versicolor,gen,0.44633933110162616,na,na
id-54,classification_test_gen,2,0,26,g-5,gen,Versicolor,gen,0.8674953076988459,na,na
id-54,classification_test_gen,2,0,27,g-2,gen,Versicolor,gen,1.433086345437914,na,na
id-54,classification_test_gen,2,0,28,g-4,gen,Versicolor,gen,1.3034612834453585,na,na
id-54,classification_test_gen,2,0,29,i-9,Versicolor,Versicolor,gen,1.4346082657575607,na,na
id-45,classification_train,2,0,0,i-5,Setosa,Setosa,True,5.896257176529616,na,na
id-45,classification_train,2,0,1,i-1,Setosa,Setosa,True,0.9813966238871216,na,na
id-45,classification_train,2,0,2,i-14,Versicolor,Setosa,False,1.8481894051656127,na,na
id-45,classification_train,2,0,3,i-11,Versicolor,Setosa,False,3.710451520513743,na,na
id-45,classification_train,2,0,4,i-8,Versicolor,Versicolor,True,1.2005001115612686,na,na
id-45,classification_train,2,0,5,i-12,Versicolor,Setosa,False,3.1670986553654075,na,na
id-45,classification_train,2,0,6,i-13,Versicolor,Versicolor,True,1.006788881495595,na,na
id-45,classification_train,2,0,7,i-6,Setosa,Setosa,True,1.6767660081386566,na,na
id-45,classification_train,2,0,8,i-0,Setosa,Setosa,True,0.11788803711533545,na,na
id-45,classification_train,2,0,9,i-9,Versicolor,Versicolor,True,0.35469406470656395,na,na
id-45,classification_train,2,0,10,i-10,Versicolor,Versicolor,True,0.00787279848009348,na,na
id-45,classification_train,2,0,11,i-7,Setosa,Setosa,True,0.6821746667847037,na,na
id-45,classification_train,2,0,12,i-2,Setosa,Setosa,True,0.00017910776659846306,na,na
id-45,classification_train,2,0,13,i-3,Setosa,Setosa,True,0.3741363678127527,na,na
id-45,classification_train,2,0,14,i-15,Versicolor,Versicolor,True,1.0061290627345445,na,na
id-45,classification_train,2,0,15,i-4,Setosa,Setosa,True,1.1359289288520813,na,na
id-45,classification_train,2,1,16,i-12,Versicolor,Versicolor,True,1.4176847287453709,na,na
id-45,classification_train,2,1,17,i-5,Setosa,Setosa,True,0.8031144896522164,na,na
id-45,classification_train,2,1,18,i-7,Setosa,Setosa,True,0.5490704104304314,na,na
id-45,classification_train,2,1,19,i-2,Setosa,Setosa,True,0.09030708856880663,na,na
id-45,classification_train,2,1,20,i-15,Versicolor,Versicolor,True,0.2747209346853197,na,na
id-45,classification_train,2,1,21,i-1,Setosa,Setosa,True,0.9093906464986504,na,na
id-45,classification_train,2,1,22,i-14,Versicolor,Versicolor,True,1.5218506571836767,na,na
id-45,classification_train,2,1,23,i-4,Setosa,Setosa,True,1.7137198243290186,na,na
id-45,classification_train,2,1,24,i-3,Setosa,Setosa,True,2.729693196248263,na,na
id-45,classification_train,2,1,25,i-8,Versicolor,Versicolor,True,0.7561432160437107,na,na
id-45,classification_train,2,1,26,i-6,Setosa,Setosa,True,1.514794603921473,na,na
id-45,classification_test_gen,2,0,0,i-0,Setosa,Setosa,gen,0.06273209908977151,na,na
id-45,classification_test_gen,2,0,1,g-13,gen,Setosa,gen,2.0711683756671846,na,na
id-45,classification_test_gen,2,0,2,i-1,Setosa,Setosa,gen,3.3946761609986424,na,na
id-45,classification_test_gen,2,0,3,g-0,gen,Setosa,gen,0.9958788645453752,na,na
id-45,classification_test_gen,2,0,4,i-9,Versicolor,Versicolor,gen,0.00025061890482902527,na,na
id-45,classification_test_gen,2,0,5,i-14,Versicolor,Versicolor,gen,1.6099107870832086,na,na
id-45,classification_test_gen,2,0,6,i-13,Versicolor,Versicolor,gen,0.2610180275514722,na,na
id-45,classification_test_gen,2,0,7,i-6,Setosa,Setosa,gen,0.00017811497673392296,na,na
id-45,classification_test_gen,2,0,8,g-1,gen,Setosa,gen,2.0136598679237068,na,na
id-45,classification_test_gen,2,0,9,g-7,gen,Versicolor,gen,0.2916944627650082,na,na
id-45,classification_test_gen,2,0,10,i-7,Setosa,Setosa,gen,0.10041823843494058,na,na
id-45,classification_test_gen,2,0,11,g-2,gen,Versicolor,gen,0.1692817178554833,na,na
id-45,classification_test_gen,2,0,12,g-6,gen,Versicolor,gen,1.099641221575439,na,na
id-45,classification_test_gen,2,0,13,g-11,gen,Versicolor,gen,0.4976538862101734,na,na
id-45,classification_test_gen,2,0,14,i-15,Versicolor,Versicolor,gen,0.06564847799018025,na,na
id-45,classification_test_gen,2,0,15,g-8,gen,Versicolor,gen,0.00025161169469356537,na,na
id-45,classification_test_gen,2,0,16,g-12,gen,Versicolor,gen,1.2095078108832242,na,na
id-45,classification_test_gen,2,0,17,i-3,Setosa,Setosa,gen,0.20102386083453894,na,na
id-45,classification_test_gen,2,0,18,g-9,gen,Versicolor,gen,0.8290828056633472,na,na
id-45,classification_test_gen,2,0,19,g-10,gen,Versicolor,gen,0.16342512425035238,na,na
id-45,classification_test_gen,2,0,20,g-5,gen,Versicolor,gen,0.27424154756590724,na,na
id-45,classification_test_gen,2,0,21,i-12,Versicolor,Versicolor,gen,0.1953721982426941,na,na
id-45,classification_test_gen,2,0,22,i-2,Setosa,Setosa,gen,0.1945428727194667,na,na
id-45,classification_test_gen,2,0,23,i-11,Versicolor,Versicolor,gen,0.09741478925570846,na,na
id-45,classification_test_gen,2,0,24,g-4,gen,Versicolor,gen,0.08648457704111934,na,na
id-45,classification_test_gen,2,0,25,i-10,Versicolor,Versicolor,gen,0.1148908780887723,na,na
id-45,classification_test_gen,2,0,26,i-4,Setosa,Setosa,gen,0.06320685101673007,na,na
id-45,classification_test_gen,2,0,27,i-5,Setosa,Setosa,gen,0.05120960669592023,na,na
id-45,classification_test_gen,2,0,28,i-8,Versicolor,Versicolor,gen,0.00025426037609577184,na,na
id-45,classification_test_gen,2,0,29,g-3,gen,Versicolor,gen,0.023992502130568027,na,na
id-10,classification_train,3,0,0,i-10,Versicolor,Versicolor,True,2.449979755561799,na,na
id-10,classification_train,3,0,1,i-0,Setosa,Versicolor,False,3.4647503565065563,na,na
id-10,classification_train,3,0,2,i-6,Setosa,Setosa,True,1.1161651592701674,na,na
id-10,classification_train,3,0,3,i-11,Versicolor,Setosa,False,1.5048794467002151,na,na
id-10,classification_train,3,0,4,i-7,Setosa,Setosa,True,0.27485534828156233,na,na
id-10,classification_train,3,0,5,i-13,Versicolor,Versicolor,True,0.028640035074204206,na,na
id-10,classification_train,3,0,6,i-8,Versicolor,Setosa,False,7.0071288887411365,na,na
id-10,classification_train,3,0,7,i-1,Setosa,Setosa,True,0.2971524503082037,na,na
id-10,classification_train,3,0,8,i-14,Versicolor,Setosa,False,0.3778900168836117,na,na
id-10,classification_train,3,0,9,i-12,Versicolor,Setosa,False,2.3218193384818733,na,na
id-10,classification_train,3,0,10,i-9,Versicolor,Setosa,False,5.470090153161436,na,na
id-10,classification_train,3,0,11,i-3,Setosa,Setosa,True,0.00018010102212429047,na,na
id-10,classification_train,3,0,12,i-5,Setosa,Setosa,True,5.478849220555277,na,na
id-10,classification_train,3,0,13,i-4,Setosa,Versicolor,False,0.3901156983338296,na,na
id-10,classification_train,3,0,14,i-2,Setosa,Setosa,True,3.985139016993344,na,na
id-10,classification_train,3,0,15,i-15,Versicolor,Versicolor,True,0.3460283586755395,na,na
id-10,classification_train,3,1,16,i-14,Versicolor,Versicolor,True,2.906844401732087,na,na
id-10,classification_train,3,1,17,i-1,Setosa,Versicolor,False,0.15036448929458854,na,na
id-10,classification_train,3,1,18,i-5,Setosa,Versicolor,False,0.16709501342847946,na,na
id-10,classification_train,3,1,19,i-11,Versicolor,Versicolor,True,1.3062502006068826,na,na
id-10,classification_train,3,1,20,i-6,Setosa,Versicolor,False,0.6418492533266544,na,na
id-10,classification_train,3,1,21,i-0,Setosa,Setosa,True,7.147642779164016,na,na
id-10,classification_train,3,1,22,i-15,Versicolor,Setosa,False,0.5056793070398271,na,na
id-10,classification_train,3,1,23,i-4,Setosa,Setosa,True,1.1688453704118729,na,na
id-10,classification_train,3,1,24,i-12,Versicolor,Versicolor,True,3.3308356455527246,na,na
id-10,classification_train,3,1,25,i-8,Versicolor,Versicolor,True,7.1306954049505284,na,na
id-10,classification_train,3,1,26,i-7,Setosa,Setosa,True,2.228655794169754,na,na
id-10,classification_train,3,1,27,i-13,Versicolor,Versicolor,True,3.9850539327599113,na,na
id-10,classification_train,3,1,28,i-2,Setosa,Setosa,True,3.786899769678712,na,na
id-10,classification_train,3,1,29,i-3,Setosa,Setosa,True,2.903221523854881,na,na
id-10,classification_train,3,1,30,i-10,Versicolor,Versicolor,True,2.2109681521542366,na,na
id-10,classification_train,3,1,31,i-9,Versicolor,Versicolor,True,2.5032009314745665,na,na
id-10,classification_train,3,2,32,i-8,Versicolor,Versicolor,True,2.4751508594490588,na,na
id-10,classification_test_gen,3,0,0,i-0,Setosa,Setosa,gen,5.442545953206718,na,na
id-10,classification_test_gen,3,0,1,g-2,gen,Setosa,gen,0.13336381362751126,na,na
id-10,classification_test_gen,3,0,2,i-6,Setosa,Setosa,gen,0.0033593475818634033,na,na
id-10,classification_test_gen,3,0,3,i-10,Versicolor,Versicolor,gen,0.03870847681537271,na,na
id-10,classification_test_gen,3,0,4,i-4,Setosa,Versicolor,gen,0.25137070426717395,na,na
id-10,classification_test_gen,3,0,5,i-9,Versicolor,Versicolor,gen,0.00025757076218724245,na,na
id-10,classification_test_gen,3,0,6,g-13,gen,Setosa,gen,0.00018374295905232432,na,na
id-10,classification_test_gen,3,0,7,g-9,gen,Setosa,gen,0.9820451862178744,na,na
id-10,classification_test_gen,3,0,8,g-6,gen,Setosa,gen,0.5132538131438196,na,na
id-10,classification_test_gen,3,0,9,i-14,Versicolor,Setosa,gen,0.7435838184319437,na,na
id-10,classification_test_gen,3,0,10,g-8,gen,Versicolor,gen,0.519008438102901,na,na
id-10,classification_test_gen,3,0,11,i-12,Versicolor,Setosa,gen,0.00018175644800066948,na,na
id-10,classification_test_gen,3,0,12,i-1,Setosa,Setosa,gen,1.4110521115362644,na,na
id-10,classification_test_gen,3,0,13,i-11,Versicolor,Versicolor,gen,0.10079102078452706,na,na
id-10,classification_test_gen,3,0,14,g-10,gen,Setosa,gen,3.5074061579070985,na,na
id-10,classification_test_gen,3,0,15,i-2,Setosa,Setosa,gen,1.2237467169761658,na,na
id-10,classification_test_gen,3,0,16,g-5,gen,Setosa,gen,0.2169234044849873,na,na
id-10,classification_test_gen,3,0,17,g-1,gen,Setosa,gen,0.16132449731230736,na,na
id-10,classification_test_gen,3,0,18,i-7,Setosa,Setosa,gen,0.1221482208929956,na,na
id-10,classification_test_gen,3,0,19,i-5,Setosa,Versicolor,gen,0.35862251883372664,na,na
id-10,classification_test_gen,3,0,20,g-4,gen,Versicolor,gen,0.10808974737301467,na,na
id-10,classification_test_gen,3,0,21,g-3,gen,Versicolor,gen,1.9040359510108829,na,na
id-10,classification_test_gen,3,0,22,i-8,Versicolor,Versicolor,gen,0.12563072610646486,na,na
id-10,classification_test_gen,3,0,23,i-13,Versicolor,Versicolor,gen,0.0002658478915691376,na,na
id-10,classification_test_gen,3,0,24,g-7,gen,Setosa,gen,1.0934704439714549,na,na
id-10,classification_test_gen,3,0,25,g-11,gen,Setosa,gen,0.06071390863507986,na,na
id-10,classification_test_gen,3,0,26,g-0,gen,Setosa,gen,0.2422593808732927,na,na
id-10,classification_test_gen,3,0,27,g-12,gen,Setosa,gen,1.155154382344335,na,na
id-10,classification_test_gen,3,0,28,i-15,Versicolor,Versicolor,gen,0.14667506702244282,na,na
id-10,classification_test_gen,3,0,29,i-3,Setosa,Setosa,gen,4.540163355413824,na,na
id-68,classification_train,2,0,0,i-13,Versicolor,Setosa,False,1.4579652156680822,na,na
id-68,classification_train,2,0,1,i-3,Setosa,Setosa,True,0.23222126066684726,na,na
id-68,classification_train,2,0,2,i-1,Setosa,Setosa,True,0.00018109334632754329,na,na
id-68,classification_train,2,0,3,i-8,Versicolor,Setosa,False,0.6735043930821121,na,na
id-68,classification_train,2,0,4,i-2,Setosa,Setosa,True,0.12151644099503756,na,na
id-68,classification_train,2,0,5,i-9,Versicolor,Versicolor,True,1.8250740100629628,na,na
id-68,classification_train,2,0,6,i-0,Setosa,Setosa,True,0.00017910636961460114,na,na
id-68,classification_train,2,0,7,i-7,Setosa,Versicolor,False,0.7891467302106321,na,na
id-68,classification_train,2,0,8,i-11,Versicolor,Versicolor,True,0.8605805044062436,na,na
id-68,classification_train,2,0,9,i-12,Versicolor,Versicolor,True,0.4033459513448179,na,na
id-68,classification_train,2,0,10,i-6,Setosa,Setosa,True,0.055669736117124564,na,na
id-68,classification_train,2,0,11,i-5,Setosa,Setosa,True,0.00018109288066625595,na,na
id-68,classification_train,2,0,12,i-10,Versicolor,Versicolor,True,0.7001045504584908,na,na
id-68,classification_train,2,0,13,i-15,Versicolor,Versicolor,True,0.0002625351771712303,na,na
id-68,classification_train,2,0,14,i-4,Setosa,Setosa,True,1.3859242666512728,na,na
id-68,classification_train,2,0,15,i-14,Versicolor,Versicolor,True,1.2635672488249838,na,na
id-68,classification_train,2,1,16,i-11,Versicolor,Versicolor,True,0.19635059358552095,na,na
id-68,classification_train,2,1,17,i-14,Versicolor,Versicolor,True,0.1611178908497095,na,na
id-68,classification_train,2,1,18,i-2,Setosa,Setosa,True,1.0710447714664042,na,na
id-68,classification_train,2,1,19,i-13,Versicolor,Versicolor,True,0.7406733748503029,na,na
id-68,classification_train,2,1,20,i-5,Setosa,Setosa,True,0.00018009962514042854,na,na
id-68,classification_train,2,1,21,i-6,Setosa,Setosa,True,0.7241415954194963,na,na
id-68,classification_train,2,1,22,i-7,Setosa,Setosa,True,0.0001830793917179108,na,na
id-68,classification_train,2,1,23,i-15,Versicolor,Versicolor,True,0.9669404136948287,na,na
id-68,classification_train,2,1,24,i-12,Versicolor,Versicolor,True,0.5457877484150231,na,na
id-68,classification_train,2,1,25,i-8,Versicolor,Versicolor,True,0.8417017981410027,na,na
id-68,classification_train,2,1,26,i-0,Setosa,Setosa,True,0.5211908705532551,na,na
id-68,classification_test_gen,2,0,0,i-2,Setosa,Setosa,gen,1.2219721199944615,na,na
id-68,classification_test_gen,2,0,1,i-5,Setosa,Setosa,gen,0.5295238015241921,na,na
id-68,classification_test_gen,2,0,2,g-5,gen,Setosa,gen,0.4166667219251394,na,na
id-68,classification_test_gen,2,0,3,i-10,Versicolor,Versicolor,gen,0.2211656435392797,na,na
id-68,classification_test_gen,2,0,4,g-10,gen,Versicolor,gen,0.1807160028256476,na,na
id-68,classification_test_gen,2,0,5,g-11,gen,Versicolor,gen,0.2690828084014356,na,na
id-68,classification_test_gen,2,0,6,i-8,Versicolor,Versicolor,gen,1.8378306436352432,na,na
id-68,classification_test_gen,2,0,7,g-2,gen,Versicolor,gen,0.4465944236144424,na,na
id-68,classification_test_gen,2,0,8,g-6,gen,Versicolor,gen,0.06739675533026457,na,na
